Date,Open,High,Low,Close,Adj Close,Volume
2012-01-31,194.000000,196.449997,184.000000,188.229996,165.505035,10491405
2012-02-01,188.000000,192.940002,186.720001,191.160004,168.081329,3862510
2012-02-02,193.979996,194.740005,184.000000,190.559998,167.553757,4045305
2012-02-03,189.350006,193.270004,188.000000,192.559998,169.312302,2196335
2012-02-06,193.000000,196.300003,192.869995,194.910004,171.378571,2151240
2012-02-07,196.000000,198.800003,195.020004,196.559998,172.829346,1823010
2012-02-08,197.020004,199.419998,195.009995,196.139999,172.460083,2082205
2012-02-09,196.000000,200.800003,195.630005,200.110001,175.950775,1398515
2012-02-10,199.600006,204.800003,199.229996,201.529999,177.199356,3017920
2012-02-13,202.000000,202.000000,196.250000,198.949997,174.930832,2343565
2012-02-14,198.399994,204.289993,198.020004,203.149994,178.623779,2831565
2012-02-15,204.800003,211.559998,204.000000,210.059998,184.699524,3401820
2012-02-16,209.039993,212.759995,207.399994,211.330002,185.816208,1998070
2012-02-17,212.000000,217.860001,212.000000,215.300003,189.306900,2697195
2012-02-21,215.539993,218.210007,213.199997,214.350006,188.471588,1294670
2012-02-22,216.800003,218.009995,203.660004,205.360001,180.566940,2349735
2012-02-23,203.000000,207.300003,198.220001,200.550003,176.337662,5007370
2012-02-24,201.600006,204.000000,192.199997,193.039993,169.734344,3546480
2012-02-27,192.399994,193.669998,177.639999,181.779999,159.833755,2833265
2012-02-28,184.800003,193.979996,182.449997,190.259995,167.289963,3359015
2012-02-29,191.600006,196.369995,189.190002,190.660004,167.641678,2111590
2012-03-01,191.179993,191.949997,186.250000,189.729996,166.823959,1544975
2012-03-02,192.000000,194.800003,187.309998,190.740005,167.712021,1968305
2012-03-03,null,null,null,null,null,null
2012-03-05,192.500000,192.500000,185.039993,188.210007,165.487473,2524965
2012-03-06,188.199997,193.559998,184.119995,186.660004,164.124588,2156385
2012-03-07,186.649994,188.000000,183.600006,186.460007,163.948761,1138560
2012-03-09,188.800003,192.000000,188.410004,191.539993,168.415436,1121265
2012-03-12,196.580002,197.589996,191.910004,194.210007,170.763107,1752390
2012-03-13,196.360001,197.330002,194.419998,195.259995,171.686310,1597035
2012-03-14,197.410004,206.940002,196.250000,205.309998,180.522980,3922720
2012-03-15,205.600006,207.000000,198.000000,199.339996,175.273743,2585460
2012-03-16,201.139999,204.000000,191.110001,192.690002,169.426605,2724385
2012-03-19,193.199997,194.000000,185.100006,185.490005,163.095840,2227910
2012-03-20,186.940002,192.800003,184.679993,191.619995,168.485779,2396555
2012-03-21,190.630005,195.460007,189.619995,195.000000,171.457718,1526215
2012-03-22,196.300003,197.550003,187.220001,189.050003,166.226059,2118010
2012-03-23,189.600006,192.110001,186.410004,190.289993,167.316330,1387375
2012-03-26,190.399994,190.449997,181.199997,182.270004,160.264618,1710665
2012-03-27,185.380005,187.800003,180.440002,185.059998,162.717773,2742515
2012-03-28,185.600006,185.600006,181.210007,182.460007,160.431656,1558880
2012-03-29,181.000000,183.669998,179.690002,181.910004,159.948074,2087625
2012-03-30,184.399994,187.119995,182.850006,185.000000,162.665009,2163920
2012-04-02,186.360001,188.380005,184.399994,185.800003,163.368439,1457605
2012-04-03,185.800003,188.000000,185.119995,186.240005,163.755295,1836725
2012-04-04,184.399994,186.779999,184.399994,185.860001,163.421173,1056960
2012-04-09,184.600006,185.199997,181.039993,182.250000,160.247025,1624210
2012-04-10,182.649994,183.509995,180.000000,181.380005,159.482071,1526605
2012-04-11,181.000000,182.399994,177.949997,179.990005,158.259857,2697970
2012-04-12,181.339996,184.699997,180.020004,182.509995,160.475616,2609455
2012-04-13,184.000000,186.179993,179.199997,180.500000,158.708282,1709610
2012-04-16,179.000000,185.369995,178.779999,184.750000,162.445190,1592795
2012-04-17,186.000000,188.199997,181.309998,185.779999,163.350845,3152015
2012-04-18,187.399994,187.529999,183.630005,184.839996,162.524307,955390
2012-04-19,185.250000,186.000000,183.199997,184.339996,162.084671,840535
2012-04-20,183.919998,184.979996,179.000000,181.240005,159.358963,1102610
2012-04-23,181.199997,182.800003,177.000000,177.660004,156.211166,1643935
2012-04-24,178.020004,179.399994,174.589996,176.610001,155.287933,1160270
2012-04-25,176.220001,178.690002,173.000000,175.000000,153.872299,1085515
2012-04-26,176.000000,176.500000,168.020004,169.059998,148.649429,3892375
2012-04-27,170.000000,171.979996,165.419998,166.800003,146.662277,1562285
2012-04-30,167.020004,172.399994,167.020004,170.029999,149.502319,1465495
2012-05-02,170.199997,174.800003,170.199997,173.389999,152.456680,1536000
2012-05-03,171.600006,172.660004,168.000000,168.759995,148.385651,1187570
2012-05-04,168.000000,168.479996,159.039993,160.839996,141.421844,2903230
2012-05-07,159.600006,160.789993,153.169998,159.080002,139.874329,4006200
2012-05-08,160.399994,164.100006,155.199997,156.789993,137.860794,3745175
2012-05-09,156.779999,159.399994,151.580002,153.490005,134.959213,8417075
2012-05-10,153.000000,154.940002,149.399994,150.639999,132.453278,4322965
2012-05-11,149.940002,152.000000,147.000000,148.970001,130.984909,3243115
2012-05-14,150.059998,151.199997,144.240005,144.770004,127.291977,2526385
2012-05-15,143.500000,147.380005,143.389999,146.240005,128.584488,2251215
2012-05-16,144.619995,145.029999,141.399994,141.869995,124.742088,2463740
2012-05-17,143.199997,144.759995,142.240005,143.899994,126.526985,1922855
2012-05-18,142.000000,146.800003,141.289993,144.330002,126.905098,4469525
2012-05-21,145.979996,146.919998,142.970001,143.880005,126.509399,2233990
2012-05-22,145.380005,146.380005,143.600006,143.990005,126.606140,3398625
2012-05-23,143.600006,143.990005,140.699997,141.619995,124.522247,2139600
2012-05-24,142.779999,145.839996,141.529999,144.910004,127.415062,1921675
2012-05-25,144.380005,146.600006,144.330002,145.169998,127.643654,3151355
2012-05-28,145.880005,150.800003,145.600006,149.860001,131.767441,3808000
2012-05-29,151.000000,151.600006,149.179993,149.860001,131.767441,2426280
2012-05-30,149.000000,149.800003,145.600006,146.270004,128.610870,2915380
2012-05-31,144.800003,152.759995,144.080002,151.100006,132.857742,5338965
2012-06-01,151.940002,151.940002,145.000000,145.470001,127.907433,3489395
2012-06-04,144.000000,148.779999,142.630005,147.949997,130.088043,2812350
2012-06-05,149.020004,151.199997,146.949997,150.190002,132.057602,2322825
2012-06-06,150.399994,154.380005,150.399994,153.770004,135.205399,2521200
2012-06-07,156.000000,156.000000,151.210007,153.229996,134.730591,3086130
2012-06-08,153.779999,157.520004,150.779999,156.399994,137.517868,3887075
2012-06-11,157.979996,159.990005,153.130005,154.389999,135.750549,2627685
2012-06-12,153.720001,160.979996,153.250000,160.350006,140.990997,4235495
2012-06-13,161.399994,163.600006,161.000000,162.830002,143.171585,4065005
2012-06-14,159.160004,159.979996,153.399994,153.889999,139.068832,4177130
2012-06-15,155.399994,159.000000,154.509995,158.429993,143.171585,3236475
2012-06-18,161.199997,162.380005,151.000000,152.050003,137.406052,4342490
2012-06-19,152.199997,152.809998,148.460007,149.889999,135.454071,4389360
2012-06-20,151.139999,152.500000,150.220001,150.850006,136.321625,2808080
2012-06-21,150.270004,156.399994,149.330002,155.869995,140.858139,3286015
2012-06-22,152.440002,156.789993,152.039993,156.000000,140.975632,2519095
2012-06-25,157.000000,159.220001,153.600006,154.839996,139.927338,3288235
2012-06-26,154.800003,156.800003,153.800003,156.199997,141.156357,1666125
2012-06-27,157.000000,157.800003,155.779999,157.220001,142.078125,1633280
2012-06-28,157.800003,158.250000,156.449997,157.580002,142.403458,1894930
2012-06-29,159.000000,162.000000,159.000000,161.660004,146.090500,2577685
2012-07-02,163.779999,163.880005,161.710007,162.800003,147.120712,2309380
2012-07-03,164.000000,166.899994,163.240005,165.889999,149.913116,3350780
2012-07-04,167.000000,169.789993,166.000000,169.240005,152.940475,2933230
2012-07-05,169.199997,169.990005,167.000000,169.130005,152.841080,1842425
2012-07-06,169.399994,169.399994,166.039993,168.179993,151.982559,1912970
2012-07-09,166.399994,167.960007,165.639999,167.479996,151.349991,1200710
2012-07-10,167.740005,173.750000,166.729996,172.949997,156.293167,3575575
2012-07-11,171.199997,174.800003,171.199997,172.600006,155.976868,2238990
2012-07-12,171.000000,172.589996,168.020004,168.919998,152.651291,1486190
2012-07-13,169.600006,172.000000,166.000000,168.589996,152.353073,1630205
2012-07-16,169.199997,171.990005,167.139999,170.529999,154.106232,1871405
2012-07-17,172.000000,173.000000,170.600006,171.410004,154.901489,2026195
2012-07-18,171.500000,171.639999,166.039993,166.410004,150.383026,3420305
2012-07-19,168.000000,168.580002,163.389999,164.740005,148.873871,3352765
2012-07-20,164.800003,165.619995,162.800003,163.880005,148.096695,1750830
2012-07-23,162.410004,163.199997,159.800003,161.070007,145.557343,1351690
2012-07-24,161.000000,162.759995,160.669998,161.350006,145.810364,1384105
2012-07-25,161.800003,161.809998,157.199997,158.440002,143.180634,1650955
2012-07-26,158.600006,159.000000,149.740005,151.190002,136.628891,4083940
2012-07-27,153.979996,155.600006,141.600006,142.970001,129.200531,16913790
2012-07-30,144.000000,146.399994,142.070007,146.119995,132.047150,4658415
2012-07-31,146.580002,147.000000,143.000000,145.419998,131.414581,3996700
2012-08-01,145.649994,147.500000,145.050003,146.229996,132.146561,3046160
2012-08-02,146.380005,146.380005,144.830002,145.720001,131.685699,1640790
2012-08-03,144.800003,148.660004,143.020004,148.100006,133.836487,9569910
2012-08-06,150.399994,151.039993,148.100006,148.789993,134.460022,3749740
2012-08-07,148.800003,151.380005,147.470001,150.440002,135.951126,3544125
2012-08-08,151.380005,151.889999,147.600006,148.279999,133.999130,2100570
2012-08-09,149.600006,149.649994,145.240005,146.339996,132.245972,1973620
2012-08-10,145.600006,147.350006,143.720001,144.259995,130.366287,2483555
2012-08-13,144.259995,145.990005,143.020004,143.830002,129.977707,2410230
2012-08-14,143.119995,146.960007,143.119995,146.419998,132.318268,2677465
2012-08-16,147.000000,148.000000,145.210007,145.869995,131.821243,2476830
2012-08-17,146.399994,147.279999,144.800003,145.470001,131.459763,1691735
2012-08-21,145.100006,146.360001,143.789993,143.960007,130.095200,2386295
2012-08-22,143.199997,144.589996,141.669998,141.910004,128.242630,4746880
2012-08-23,143.000000,144.119995,142.300003,143.350006,129.543945,2028085
2012-08-24,143.139999,143.139999,141.800003,142.229996,128.531815,1521470
2012-08-27,142.600006,142.949997,135.029999,135.809998,122.730118,5636165
2012-08-28,135.600006,137.179993,134.000000,135.169998,122.151772,4681115
2012-08-29,135.449997,136.779999,132.820007,133.230011,120.398613,3941035
2012-08-30,133.199997,136.720001,131.839996,135.869995,122.784332,4378730
2012-08-31,135.600006,137.139999,133.820007,135.309998,122.278267,3412530
2012-09-03,135.800003,137.000000,133.220001,133.839996,120.949837,1853885
2012-09-04,133.399994,136.190002,133.399994,135.440002,122.395752,2814965
2012-09-05,134.000000,135.169998,133.300003,133.769989,120.886581,1406205
2012-09-06,133.399994,134.919998,132.809998,133.269989,120.434746,1708625
2012-09-07,135.600006,136.880005,134.059998,136.649994,123.489220,3509475
2012-09-08,null,null,null,null,null,null
2012-09-10,136.600006,139.050003,136.600006,137.279999,124.058540,3564105
2012-09-11,136.100006,138.000000,136.000000,137.009995,123.814560,1502995
2012-09-12,137.649994,138.440002,135.020004,137.009995,123.814560,1518525
2012-09-13,137.800003,138.500000,136.039993,136.389999,123.254265,1637300
2012-09-14,138.500000,142.160004,138.500000,141.809998,128.152267,5354040
2012-09-17,143.440002,152.000000,143.440002,149.550003,135.146835,7770815
2012-09-18,150.199997,161.570007,149.589996,160.559998,145.096436,11488130
2012-09-20,158.399994,163.539993,155.100006,159.080002,143.758987,8479985
2012-09-21,160.000000,168.330002,160.000000,167.449997,151.322876,8131320
2012-09-24,169.279999,171.539993,163.710007,164.240005,148.422043,5233525
2012-09-25,166.000000,168.979996,161.619995,164.710007,148.846756,8513185
2012-09-26,165.600006,167.000000,162.789993,166.679993,150.627029,3812000
2012-09-27,167.199997,168.399994,164.449997,166.679993,150.627029,3919890
2012-09-28,169.000000,169.970001,166.399994,168.059998,151.874115,2924285
2012-10-01,168.399994,168.899994,165.559998,166.339996,150.319778,2597635
2012-10-03,167.399994,168.100006,164.600006,165.580002,149.632965,2722660
2012-10-04,166.220001,168.000000,165.979996,166.520004,150.482437,4050505
2012-10-05,168.000000,168.199997,155.860001,163.820007,148.042480,4574880
2012-10-08,163.899994,164.199997,158.669998,159.279999,143.939728,2977640
2012-10-09,160.199997,161.800003,157.330002,158.419998,143.162552,4057455
2012-10-10,158.000000,160.600006,157.130005,159.410004,144.057205,5318100
2012-10-11,160.199997,165.000000,158.190002,164.270004,148.449142,5388890
2012-10-12,164.960007,167.660004,163.520004,164.059998,148.259354,6238170
2012-10-15,164.000000,165.259995,161.860001,164.039993,148.241272,1474665
2012-10-16,164.699997,165.600006,160.399994,161.029999,145.521194,1426965
2012-10-17,162.800003,164.399994,161.699997,162.660004,146.994217,2259810
2012-10-18,163.619995,166.880005,162.410004,166.320007,150.301697,3081790
2012-10-19,166.399994,167.160004,163.699997,164.559998,148.711212,2092455
2012-10-22,162.639999,164.949997,162.479996,164.059998,148.259354,1521725
2012-10-23,163.199997,165.539993,163.199997,163.710007,147.943085,1435920
2012-10-25,163.220001,164.490005,159.750000,160.770004,145.286224,2853620
2012-10-29,150.320007,152.600006,148.600006,151.070007,136.520432,4662335
2012-10-30,151.000000,153.800003,145.000000,145.770004,131.730881,9743785
2012-10-31,144.899994,148.600006,143.389999,147.679993,133.456909,5017995
2012-11-01,147.600006,150.800003,146.520004,150.330002,135.851700,3631415
2012-11-02,151.539993,152.600006,149.729996,151.110001,136.556580,3275825
2012-11-05,151.300003,151.940002,150.100006,151.029999,136.484268,1819495
2012-11-06,149.639999,152.580002,149.639999,151.500000,136.909027,2116450
2012-11-07,150.800003,156.699997,150.800003,155.139999,140.198441,4107960
2012-11-08,153.039993,156.580002,152.729996,155.619995,140.632217,2501825
2012-11-09,155.600006,157.119995,152.399994,153.860001,139.041733,2329255
2012-11-11,null,null,null,null,null,null
2012-11-12,154.309998,155.199997,153.029999,154.380005,139.511642,1276970
2012-11-15,153.000000,153.699997,151.630005,152.649994,137.948242,1152915
2012-11-16,151.800003,153.729996,148.070007,148.580002,134.270233,1899200
2012-11-19,149.000000,149.990005,147.279999,148.789993,134.460022,1529195
2012-11-20,148.529999,149.369995,145.570007,146.089996,132.020050,2096755
2012-11-21,146.399994,147.559998,145.000000,145.529999,131.513992,2616340
2012-11-22,145.800003,147.889999,145.800003,146.750000,132.616486,1821350
2012-11-23,147.000000,147.699997,145.690002,146.889999,132.743011,1441010
2012-11-26,146.460007,148.800003,146.399994,148.020004,133.764191,1344325
2012-11-27,148.589996,151.559998,147.419998,150.889999,136.357773,2569220
2012-11-29,151.100006,154.399994,151.000000,153.350006,138.580841,1904545
2012-11-30,154.050003,157.380005,153.820007,156.979996,141.861237,2471275
2012-12-03,157.399994,158.470001,155.410004,156.610001,141.526871,1301350
2012-12-04,156.600006,158.179993,155.699997,157.460007,142.295013,1694485
2012-12-05,159.000000,164.199997,158.800003,162.839996,147.156845,3686260
2012-12-06,164.000000,165.199997,160.410004,164.600006,148.747360,3165090
2012-12-07,165.800003,166.369995,163.399994,164.210007,148.394928,2424555
2012-12-10,164.399994,168.570007,163.039993,167.940002,151.765686,2745430
2012-12-11,168.779999,170.380005,163.699997,165.919998,149.940231,3686680
2012-12-12,166.399994,167.990005,164.250000,165.080002,149.181137,2071515
2012-12-13,167.360001,168.899994,163.179993,163.949997,148.159943,2636980
2012-12-14,161.899994,167.289993,161.300003,166.080002,150.084824,4538135
2012-12-17,167.000000,168.300003,166.789993,167.490005,151.359024,1994640
2012-12-18,169.000000,169.800003,163.789993,168.850006,152.588028,4372465
2012-12-19,170.000000,172.399994,168.550003,170.210007,153.817062,4179230
2012-12-20,170.210007,171.679993,168.020004,170.240005,153.844162,2842350
2012-12-21,169.600006,169.779999,165.600006,166.339996,150.319778,2386865
2012-12-24,166.800003,168.179993,165.020004,166.699997,150.645111,2025425
2012-12-26,167.000000,169.679993,166.020004,168.500000,152.271744,2581825
2012-12-27,169.000000,170.470001,168.199997,168.820007,152.560928,3942420
2012-12-28,169.399994,170.199997,167.800003,168.539993,152.307892,1776980
2012-12-31,168.820007,175.080002,168.820007,174.259995,157.476990,10739370
2013-01-01,175.940002,179.179993,175.009995,178.490005,161.299606,11298970
2013-01-02,179.800003,183.899994,179.460007,181.100006,163.658234,9276360
2013-01-03,181.740005,182.580002,178.399994,179.360001,162.085815,2937485
2013-01-04,178.580002,182.149994,178.320007,181.619995,164.128159,3445595
2013-01-07,182.399994,182.929993,180.149994,180.559998,163.170242,2010250
2013-01-08,180.199997,181.589996,177.669998,179.220001,161.959305,4681025
2013-01-09,179.270004,181.330002,176.880005,177.600006,160.495331,3162925
2013-01-10,179.360001,179.889999,177.039993,177.639999,160.531464,2586635
2013-01-11,177.820007,178.690002,175.449997,176.149994,159.184952,1746450
2013-01-14,176.220001,181.800003,174.500000,181.089996,163.649185,3129360
2013-01-15,181.199997,182.360001,179.119995,180.169998,162.817810,2621195
2013-01-16,179.000000,180.160004,176.000000,176.589996,159.582596,1489375
2013-01-17,175.000000,178.960007,174.660004,178.110001,160.956207,1998215
2013-01-18,178.240005,181.000000,177.809998,178.860001,161.633987,2202420
2013-01-21,179.000000,180.199997,178.059998,178.369995,161.191147,1115170
2013-01-22,178.399994,181.360001,175.839996,176.399994,159.410889,2025795
2013-01-23,176.440002,178.000000,172.320007,174.850006,158.010193,2255055
2013-01-24,174.000000,175.289993,169.809998,170.429993,154.015854,2026230
2013-01-25,170.440002,175.399994,169.039993,174.669998,157.847519,1968635
2013-01-28,176.029999,176.800003,173.820007,174.509995,157.702911,1457665
2013-01-29,174.889999,177.639999,171.210007,171.850006,155.299118,4901220
2013-01-30,172.899994,173.429993,166.389999,166.729996,150.672195,4401250
2013-01-31,166.399994,184.000000,165.039993,182.419998,164.851105,37322060
2013-02-01,182.399994,183.199997,178.669998,179.970001,162.637070,10253135
2013-02-04,181.000000,181.199997,176.199997,176.539993,159.537415,3651895
2013-02-05,176.009995,177.660004,174.330002,176.020004,159.067490,3655510
2013-02-06,177.800003,179.160004,175.419998,176.179993,159.212082,3352125
2013-02-07,176.199997,178.000000,174.600006,175.460007,158.561432,2600025
2013-02-08,176.000000,176.369995,171.779999,172.509995,155.895538,2950630
2013-02-11,173.100006,174.589996,171.300003,171.789993,155.244888,1565025
2013-02-12,172.399994,173.580002,170.500000,172.139999,155.561172,2612620
2013-02-13,171.339996,173.979996,169.639999,170.089996,153.708603,2711935
2013-02-14,170.220001,172.000000,168.600006,170.029999,153.654388,2057890
2013-02-15,169.199997,170.940002,167.610001,169.169998,152.877213,2487225
2013-02-18,168.800003,171.000000,168.800003,170.039993,153.663406,2104805
2013-02-19,170.100006,172.500000,168.860001,172.240005,155.651550,1617335
2013-02-20,173.000000,174.699997,171.660004,173.240005,156.555237,2531050
2013-02-21,172.199997,172.490005,167.850006,168.399994,152.181366,1852615
2013-02-22,167.639999,171.380005,166.839996,170.610001,154.178543,1984720
2013-02-25,171.800003,171.910004,167.000000,168.949997,152.678406,1805905
2013-02-26,168.380005,168.860001,164.750000,165.490005,149.551651,2072955
2013-02-27,166.100006,168.169998,165.029999,167.350006,151.232513,2861475
2013-02-28,168.199997,169.899994,155.000000,158.089996,142.864334,6419030
2013-03-01,158.199997,160.979996,156.229996,157.729996,142.539017,3551225
2013-03-04,157.600006,157.720001,155.179993,156.350006,141.291916,1555685
2013-03-05,157.600006,158.860001,155.759995,157.919998,142.710724,1982770
2013-03-06,159.199997,162.399994,158.460007,161.860001,146.271255,2997320
2013-03-07,161.860001,163.059998,160.220001,162.119995,146.506210,3722690
2013-03-08,162.619995,163.660004,161.059998,162.929993,147.238190,2513055
2013-03-11,163.600006,164.429993,161.199997,162.800003,147.120712,2581315
2013-03-12,163.800003,163.800003,160.199997,161.199997,145.674805,1747475
2013-03-13,160.000000,161.000000,157.050003,157.860001,142.656509,1529710
2013-03-14,157.419998,161.399994,155.169998,159.339996,143.993942,5407225
2013-03-15,160.940002,162.339996,159.000000,159.399994,144.048157,3153335
2013-03-18,157.759995,160.740005,157.070007,158.899994,143.596313,2045590
2013-03-19,159.899994,160.490005,153.440002,153.990005,139.159210,4202750
2013-03-20,153.850006,154.160004,148.039993,148.800003,134.469055,3396845
2013-03-21,149.100006,150.860001,141.860001,143.619995,129.787933,5080375
2013-03-22,143.820007,147.919998,143.240005,145.449997,131.441696,2783320
2013-03-25,148.000000,148.899994,143.550003,144.820007,130.872375,2307635
2013-03-26,144.250000,144.820007,140.869995,142.619995,128.884247,3046700
2013-03-28,142.669998,144.600006,140.800003,143.580002,129.751801,3309780
2013-04-01,144.399994,145.949997,143.229996,144.979996,131.016953,1918795
2013-04-02,144.309998,149.289993,144.309998,148.649994,134.333481,2359735
2013-04-03,148.600006,150.580002,144.630005,145.360001,131.360352,2547710
2013-04-04,144.419998,145.000000,142.190002,143.369995,129.562012,2416915
2013-04-05,143.000000,145.800003,142.100006,143.949997,130.086166,2644900
2013-04-08,144.300003,145.139999,140.600006,141.130005,127.537750,1977710
2013-04-09,142.380005,143.529999,137.399994,137.929993,124.645935,3378290
2013-04-10,138.399994,142.000000,136.410004,141.520004,127.890190,3691035
2013-04-11,142.000000,142.889999,139.199997,141.919998,128.251663,3854555
2013-04-12,140.600006,143.820007,140.199997,142.619995,128.884247,2098475
2013-04-15,142.380005,148.699997,141.619995,146.889999,132.743011,2960185
2013-04-16,145.649994,149.889999,145.649994,148.089996,133.827423,2864690
2013-04-17,150.000000,152.500000,147.800003,149.500000,135.101639,3188690
2013-04-18,149.619995,154.199997,148.570007,153.300003,138.535645,3618905
2013-04-22,154.199997,157.589996,152.899994,156.289993,141.237686,3274740
2013-04-23,156.759995,157.100006,152.600006,155.820007,140.812958,2083475
2013-04-25,156.600006,159.279999,156.000000,157.139999,142.005829,3444955
2013-04-26,157.009995,157.009995,153.929993,154.449997,139.574905,1573130
2013-04-29,155.220001,158.000000,154.589996,156.960007,141.843170,1753220
2013-04-30,157.199997,157.309998,150.600006,153.580002,138.788696,2736430
2013-05-02,153.020004,156.000000,151.720001,153.710007,138.906174,3506505
2013-05-03,152.419998,153.380005,148.199997,148.779999,134.450974,4819275
2013-05-06,148.419998,149.399994,145.289993,147.779999,133.547287,3964980
2013-05-07,148.020004,150.300003,147.190002,149.589996,135.182983,3154625
2013-05-08,150.020004,150.600006,147.520004,149.759995,135.336594,3009525
2013-05-09,150.539993,158.750000,146.639999,156.660004,141.572052,31890190
2013-05-10,156.000000,156.300003,153.029999,154.190002,139.339951,6603325
2013-05-13,153.690002,155.139999,150.740005,151.619995,137.017456,3549965
2013-05-14,152.050003,154.600006,151.149994,153.160004,138.409149,3061535
2013-05-15,153.759995,165.250000,153.759995,164.490005,148.647949,12328205
2013-05-16,163.320007,166.940002,162.320007,163.389999,147.653900,4909565
2013-05-17,163.800003,167.970001,162.000000,166.850006,150.780655,6049780
2013-05-20,168.199997,170.529999,166.500000,167.100006,151.006577,4922310
2013-05-21,167.000000,167.789993,163.000000,163.940002,148.150909,3816505
2013-05-22,164.250000,166.000000,160.220001,161.320007,145.783264,3174625
2013-05-23,160.979996,160.979996,153.419998,154.339996,139.475479,3962160
2013-05-24,156.399994,158.399994,153.660004,157.509995,142.340179,3336485
2013-05-27,157.000000,161.320007,156.000000,160.860001,145.367554,3437525
2013-05-28,161.020004,162.800003,160.320007,162.100006,146.488144,2769845
2013-05-29,162.020004,162.100006,159.419998,160.419998,144.969925,2082190
2013-05-30,159.399994,164.660004,158.500000,159.600006,144.228912,5054910
2013-05-31,158.789993,159.740005,151.100006,152.009995,137.369904,3518570
2013-06-03,152.960007,154.399994,149.820007,151.869995,137.243393,3180915
2013-06-04,152.600006,155.000000,151.000000,152.009995,137.369904,2802615
2013-06-05,152.199997,153.589996,151.410004,152.960007,138.228424,2017140
2013-06-06,152.399994,155.699997,151.419998,154.990005,140.062881,3635640
2013-06-07,154.199997,156.729996,152.050003,152.589996,137.894028,2724810
2013-06-10,154.000000,154.589996,150.199997,151.589996,136.990341,2113750
2013-06-11,150.399994,151.539993,147.699997,149.380005,134.993195,3727230
2013-06-12,148.509995,152.380005,148.000000,150.850006,136.321625,3399280
2013-06-13,145.600006,146.919998,143.600006,144.360001,135.300018,3802750
2013-06-14,145.820007,149.000000,145.820007,148.250000,138.945892,2958445
2013-06-17,148.649994,149.559998,144.399994,148.410004,139.095840,2888985
2013-06-18,148.000000,149.399994,144.399994,145.029999,135.927963,2753475
2013-06-19,145.000000,146.380005,144.259995,145.110001,136.002945,2022665
2013-06-20,143.000000,143.600006,137.000000,137.610001,128.973663,4357205
2013-06-21,137.649994,138.919998,131.919998,133.399994,125.027870,4451115
2013-06-24,133.000000,133.190002,129.000000,129.730011,121.588203,3916095
2013-06-25,130.199997,133.399994,128.000000,129.350006,121.232048,4418065
2013-06-26,130.250000,131.960007,127.709999,128.430008,120.369789,2260715
2013-06-27,130.080002,130.809998,126.620003,127.150002,119.170120,3465475
2013-06-28,128.500000,131.080002,128.380005,130.169998,122.000580,2471665
2013-07-01,130.360001,134.320007,130.259995,133.750000,125.355896,3844490
2013-07-02,133.800003,135.000000,130.619995,131.050003,122.825356,4137625
2013-07-03,129.199997,129.800003,123.400002,124.369995,116.564583,5755755
2013-07-04,125.059998,126.279999,120.809998,124.009995,116.227180,9490600
2013-07-05,126.010002,126.760002,123.620003,125.040001,117.192543,3809000
2013-07-08,124.199997,125.000000,122.000000,124.050003,116.264671,3161315
2013-07-09,126.379997,126.980003,124.199997,126.430000,118.495300,3410360
2013-07-10,127.000000,127.739998,124.000000,124.409996,116.602066,3844150
2013-07-11,126.300003,127.959999,125.199997,126.030006,118.120407,3947680
2013-07-12,126.709999,127.180000,125.250000,126.699997,118.748352,2563595
2013-07-15,126.059998,133.619995,125.199997,132.440002,124.128120,5417970
2013-07-16,127.199997,128.990005,124.400002,125.160004,117.305016,6408650
2013-07-17,126.000000,126.099998,122.769997,124.300003,116.498978,4818550
2013-07-18,125.000000,128.199997,123.199997,127.380005,119.385689,5566680
2013-07-19,127.410004,128.679993,124.419998,126.199997,118.279739,3388100
2013-07-22,126.000000,129.580002,125.250000,129.069992,120.969604,4097220
2013-07-23,130.000000,133.600006,129.809998,132.250000,123.950035,3934360
2013-07-24,128.869995,129.000000,124.910004,126.250000,118.326599,4101365
2013-07-25,126.199997,129.539993,124.019997,125.130005,117.276901,4954260
2013-07-26,125.620003,126.230003,116.620003,118.779999,111.325417,23481690
2013-07-29,119.160004,119.339996,114.290001,116.809998,109.479050,5595975
2013-07-30,117.220001,118.500000,112.339996,113.180000,106.076874,7576935
2013-07-31,112.000000,115.150002,107.000000,114.019997,106.864143,9049125
2013-08-01,116.000000,116.389999,107.599998,108.820000,101.990501,6983485
2013-08-02,109.309998,110.250000,103.019997,104.750000,98.175934,7254655
2013-08-05,103.800003,108.599998,101.239998,107.430000,100.687737,6210650
2013-08-06,106.160004,106.160004,103.000000,104.099998,97.566719,4296130
2013-08-07,104.699997,108.769997,104.000000,106.540001,99.853592,5144295
2013-08-08,106.199997,108.699997,103.919998,108.110001,101.325058,6146055
2013-08-12,107.639999,109.980003,104.000000,107.010002,100.294098,5774565
2013-08-13,106.040001,109.199997,104.519997,107.830002,101.062630,4755950
2013-08-14,108.000000,110.379997,106.250000,107.550003,100.800201,7211360
2013-08-16,106.379997,106.800003,98.449997,100.050003,93.770905,7470090
2013-08-19,98.400002,98.400002,94.650002,95.920006,89.900108,5484925
2013-08-20,93.599998,97.989998,90.599998,95.650002,89.647041,7453040
2013-08-21,101.199997,104.559998,95.059998,95.860001,89.843864,9426985
2013-08-22,95.000000,98.669998,94.010002,97.440002,91.324707,7472745
